  1887990301267059591,1448387465,358,1,428,2,389,3
  500234794695744293,1448387471,349,1,362,2,433,3
  1887990301267059591,1448387476,346,1,423,2,426,3
  1887990301267059591,1448387481,360,1,346,2,344,3
  500234794695744293,1448387515,346,1,396,2,391,3
  500234794695744293,1448387538,349,1,374,2,425,3
  500234794695744293,1448387546,353,1,419,2,432,3
  500234794695744293,1448387552,373,1,418,2,421,3
  500234794695744293,1448387560,369,1,401,2,395,3
  500234794695744293,1448387568,360,1,353,2,400,3
  500234794695744293,1448387586,373,1,361,2,392,3
  500234794695744293,1448387592,352,1,421,2,395,3
  500234794695744293,1448387598,367,1,364,2,422,3
  500234794695744293,1448387612,373,1,358,2,377,3
  500234794695744293,1448387620,352,1,382,2,400,3
  500234794695744293,1448387628,347,1,349,2,356,3
  500234794695744293,1448387633,418,1,431,2,425,3
  500234794695744293,1448387651,389,1,361,2,391,3
  500234794695744293,1448387659,354,1,374,2,392,3
  500234794695744293,1448387669,426,1,411,2,374,3
  500234794695744293,1448387675,420,1,389,2,421,3
  500234794695744293,1448387683,369,1,398,2,391,3
  500234794695744293,1448387701,351,1,356,2,433,3
  500234794695744293,1448387711,373,1,381,2,394,3
  500234794695744293,1448387719,376,1,364,2,400,3
  500234794695744293,1448387730,365,1,400,2,396,3
  500234794695744293,1448387744,382,1,425,2,399,3
  500234794695744293,1448387753,371,1,414,2,423,3
  -1813230193150518647,1448387757,355,1,428,2,361,3
  500234794695744293,1448387758,354,1,383,2,423,3
  500234794695744293,1448387769,432,1,394,2,422,3
  -1813230193150518647,1448387771,363,1,358,2,369,3
  500234794695744293,1448387775,367,1,368,2,376,3
  500234794695744293,1448387780,351,1,365,2,423,3
  -1813230193150518647,1448387783,346,1,371,2,395,2
  500234794695744293,1448387785,367,1,383,2,427,3
  500234794695744293,1448387793,369,1,345,2,421,3
  -1813230193150518647,1448387796,355,1,377,2,420,3
  500234794695744293,1448387802,347,1,381,2,370,3
  -1813230193150518647,1448387806,416,1,359,2,348,3
  500234794695744293,1448387809,416,1,389,2,427,3
  500234794695744293,1448387816,368,1,371,2,424,3
  -1813230193150518647,1448387823,397,1,365,2,375,3
  500234794695744293,1448387827,377,1,370,2,398,3
  4242302065537098168,1448387832,434,1,362,2,344,3
  500234794695744293,1448387834,375,1,418,2,424,3
  500234794695744293,1448387841,376,1,382,2,400,3
  4242302065537098168,1448387842,355,1,365,2,421,3
  500234794695744293,1448387847,363,1,418,2,396,3
  4242302065537098168,1448387850,349,1,421,2,396,2
  -1813230193150518647,1448387851,383,1,359,2,389,3
  500234794695744293,1448387858,351,1,353,2,356,3
  4242302065537098168,1448387872,383,1,381,1,350,2
  500234794695744293,1448387874,375,1,359,2,400,3
  500234794695744293,1448387880,373,1,397,2,370,3
  4242302065537098168,1448387885,355,1,434,2,396,3
  500234794695744293,1448387886,373,1,420,2,366,3
  -1813230193150518647,1448387886,381,1,370,2,362,3
  500234794695744293,1448387891,363,1,418,2,432,3
  4242302065537098168,1448387895,357,1,355,2,424,3
  500234794695744293,1448387897,358,1,382,2,421,3
  500234794695744293,1448387903,377,1,414,2,394,3
  4242302065537098168,1448387904,357,1,363,2,418,3
  -1813230193150518647,1448387905,367,1,373,2,359,2
  4242302065537098168,1448387912,346,1,380,2,353,3
  500234794695744293,1448387914,380,1,418,2,356,3
  -1813230193150518647,1448387916,383,1,374,2,400,2
  4242302065537098168,1448387925,429,1,371,2,395,3
  500234794695744293,1448387926,417,1,426,2,434,3
  500234794695744293,1448387933,346,1,414,2,427,3
  4242302065537098168,1448387933,363,1,382,2,411,3
  -1813230193150518647,1448387942,431,1,395,2,424,2
  500234794695744293,1448387947,411,1,350,2,399,3
  4242302065537098168,1448387950,351,1,346,2,365,2
  500234794695744293,1448387954,417,1,359,2,431,3
  -1813230193150518647,1448387955,367,1,364,2,430,2
  500234794695744293,1448387963,401,1,351,2,356,3
  4242302065537098168,1448387970,354,1,362,1,353,2
  500234794695744293,1448387976,359,1,400,2,395,3
  -1813230193150518647,1448387981,401,1,348,2,422,3
  500234794695744293,1448387985,396,1,425,2,374,3
  4242302065537098168,1448387987,368,1,350,2,432,3
  500234794695744293,1448387993,375,1,351,2,389,3
  -1813230193150518647,1448387997,355,1,380,2,394,3
  4242302065537098168,1448387999,418,1,382,2,394,2
  500234794695744293,1448388002,370,1,414,2,419,3
  500234794695744293,1448388008,370,1,383,2,411,3
  500234794695744293,1448388018,414,1,382,2,427,3
  500234794695744293,1448388026,354,1,374,2,392,3
  4242302065537098168,1448388030,434,1,430,2,421,2
  -1813230193150518647,1448388032,430,1,349,2,434,3
  500234794695744293,1448388033,363,1,370,2,398,3
  500234794695744293,1448388049,351,1,353,2,381,3
  4242302065537098168,1448388058,400,1,350,2,365,2
  -1813230193150518647,1448388058,419,1,351,2,420,3
  4242302065537098168,1448388068,365,1,430,2,353,2
  4242302065537098168,1448388077,348,1,361,2,365,3
  -1813230193150518647,1448388083,427,1,366,1,356,2
  4242302065537098168,1448388086,355,1,371,2,392,3
  -1813230193150518647,1448388091,367,1,369,2,395,3
  -1813230193150518647,1448388104,380,1,389,2,366,2
  -1813230193150518647,1448388104,380,1,389,2,366,2
  4242302065537098168,1448388105,359,1,421,1,356,1
  4242302065537098168,1448388113,381,1,396,2,423,3
  4242302065537098168,1448388122,379,1,414,2,371,2
  -1813230193150518647,1448388130,349,1,426,2,420,3
  4242302065537098168,1448388135,419,1,423,2,349,2
  4242302065537098168,1448388142,380,1,401,2,392,2
  4242302065537098168,1448388152,383,1,420,2,398,3
  4242302065537098168,1448388156,360,1,371,2,374,3
  -1813230193150518647,1448388158,372,1,417,2,391,3
  500234794695744293,1448388165,368,1,375,2,373,3
  4242302065537098168,1448388165,417,1,427,2,422,2
  4242302065537098168,1448388170,346,1,365,2,423,3
  -1813230193150518647,1448388172,360,1,423,2,353,3
  500234794695744293,1448388174,373,1,350,2,394,3
  4242302065537098168,1448388177,400,1,424,2,349,3
  500234794695744293,1448388181,368,1,411,2,345,3
  -1813230193150518647,1448388183,359,1,381,2,423,3
  4242302065537098168,1448388184,372,1,352,2,395,3
  500234794695744293,1448388192,380,1,424,2,428,3
  -1813230193150518647,1448388197,376,1,430,2,344,3
  500234794695744293,1448388201,380,1,347,2,359,3
  500234794695744293,1448388208,416,1,421,2,350,3
  -1813230193150518647,1448388208,371,1,364,2,434,3
  -1813230193150518647,1448388217,360,1,371,2,414,3
  4242302065537098168,1448388217,361,1,350,2,411,3
  4242302065537098168,1448388223,346,1,419,2,426,3
  -1813230193150518647,1448388229,373,1,358,2,431,3
  4242302065537098168,1448388233,375,1,414,2,423,3
  -1813230193150518647,1448388240,359,1,346,2,423,3
  4242302065537098168,1448388245,367,1,364,2,428,2
  -1813230193150518647,1448388253,372,1,354,2,374,3
  -1813230193150518647,1448388254,372,1,354,2,374,3
  -1813230193150518647,1448388269,351,1,393,2,400,3
  4242302065537098168,1448388271,366,1,382,2,380,3
  4242302065537098168,1448388279,379,1,398,2,432,3
  -1813230193150518647,1448388280,355,1,380,2,389,3
  -1813230193150518647,1448388288,360,1,432,2,433,3
  4242302065537098168,1448388294,355,1,430,2,356,2
  -1813230193150518647,1448388297,357,1,383,2,362,3
  4242302065537098168,1448388305,428,1,425,1,344,1
  -1813230193150518647,1448388306,376,1,380,2,391,3
  -1813230193150518647,1448388314,352,1,421,2,348,3
  4242302065537098168,1448388322,356,1,392,2,369,2
  -1813230193150518647,1448388325,429,1,398,2,391,3
  4242302065537098168,1448388329,354,1,422,2,344,3
  -1813230193150518647,1448388338,397,1,346,1,392,2
  4242302065537098168,1448388341,368,1,429,2,399,3
  500234794695744293,1448388344,368,1,375,2,395,3
  4242302065537098168,1448388348,382,1,430,2,426,3
  500234794695744293,1448388352,377,1,429,2,348,3
  -1813230193150518647,1448388353,397,1,366,2,426,3
  4242302065537098168,1448388360,400,1,359,2,382,2
  4242302065537098168,1448388367,357,1,381,2,349,3
  4242302065537098168,1448388375,351,1,428,2,432,3
  -1813230193150518647,1448388375,369,1,392,2,418,3
  4242302065537098168,1448388382,376,1,382,2,399,3
  -1813230193150518647,1448388386,363,1,364,2,389,3
  4242302065537098168,1448388388,400,1,389,2,393,3
  -1813230193150518647,1448388395,355,1,382,2,348,3
  -1813230193150518647,1448388405,359,1,364,2,423,3
  4242302065537098168,1448388407,433,1,377,2,393,2
  -1813230193150518647,1448388419,356,1,369,2,424,3
  -1813230193150518647,1448388440,397,1,358,1,418,2
  -1813230193150518647,1448388449,367,1,368,1,344,2
  -1813230193150518647,1448388457,376,1,371,2,427,3
  -1813230193150518647,1448388457,376,1,371,2,427,3
  -1813230193150518647,1448388468,352,1,362,2,426,3
  -1813230193150518647,1448388478,373,1,419,2,396,3
  758412840228584260,1448389492,366,1,420,2,421,2
  758412840228584260,1448389523,367,1,430,2,432,3
  758412840228584260,1448389536,423,1,431,2,356,3
  758412840228584260,1448389550,380,1,393,2,369,3
  758412840228584260,1448389561,350,1,381,2,394,3
  758412840228584260,1448389574,421,1,356,2,419,3
  758412840228584260,1448389581,366,1,431,2,399,3
  758412840228584260,1448389589,376,1,391,2,419,3
  758412840228584260,1448389601,427,1,364,2,433,3
  758412840228584260,1448389612,358,1,356,2,383,3
  758412840228584260,1448389622,414,1,395,2,424,3
  758412840228584260,1448389633,358,1,367,1,422,2
  758412840228584260,1448389643,401,1,381,2,354,3
  758412840228584260,1448389651,398,1,399,2,411,3
  758412840228584260,1448389659,352,1,355,2,374,3
  758412840228584260,1448389668,357,1,364,2,397,3
  758412840228584260,1448389679,351,1,363,2,381,3
  758412840228584260,1448389686,393,1,399,2,394,3
  758412840228584260,1448389695,376,1,350,2,422,3
  758412840228584260,1448389703,423,1,428,1,366,2
  758412840228584260,1448389711,380,1,370,1,396,2
  758412840228584260,1448389726,352,1,392,2,346,3
  758412840228584260,1448389760,391,1,420,2,411,3
  758412840228584260,1448389766,389,1,354,2,398,3
  758412840228584260,1448389773,354,1,392,2,346,3
  758412840228584260,1448389781,349,1,352,2,366,3
  758412840228584260,1448389787,363,1,382,2,401,3
  758412840228584260,1448389793,352,1,379,2,418,3
  758412840228584260,1448389800,351,1,354,2,361,3
  758412840228584260,1448389808,382,1,345,2,398,3
  758412840228584260,1448389817,431,1,392,2,368,3
  758412840228584260,1448389830,355,1,377,2,418,3
  758412840228584260,1448389836,372,1,351,2,399,3
  758412840228584260,1448389847,371,1,427,2,426,3
  758412840228584260,1448389854,355,1,427,2,429,3
  758412840228584260,1448389862,355,1,356,2,368,3
  758412840228584260,1448389869,375,1,369,2,411,3
  758412840228584260,1448389876,359,1,354,2,395,3
  758412840228584260,1448389882,371,1,396,2,344,3
  758412840228584260,1448389892,375,1,366,1,421,2
  758412840228584260,1448389925,382,1,427,2,368,3
  758412840228584260,1448389931,375,1,369,2,345,3
  758412840228584260,1448389938,381,1,391,2,344,3
  758412840228584260,1448389946,400,1,420,2,362,3
  758412840228584260,1448389956,426,1,344,2,417,3
  758412840228584260,1448389964,347,1,367,2,391,3
  758412840228584260,1448389971,370,1,362,2,425,3
  758412840228584260,1448389978,363,1,394,2,419,3
  758412840228584260,1448389987,374,1,430,2,429,3
  758412840228584260,1448389993,347,1,399,2,411,3
  -1801222905587007845,1448392662,369,1,368,2,361,3
  -1801222905587007845,1448392696,346,1,366,2,369,3
  -1801222905587007845,1448392708,397,1,426,2,367,3
  -1801222905587007845,1448392722,372,1,357,2,422,3
  -1801222905587007845,1448392744,389,1,394,2,422,2
  -1801222905587007845,1448392756,355,1,373,2,430,3
  -1801222905587007845,1448392768,360,1,376,2,374,3
  -1801222905587007845,1448392781,397,1,395,2,419,3
  -1801222905587007845,1448392793,375,1,398,2,427,3
  -1801222905587007845,1448392808,352,1,422,2,353,3
  -1801222905587007845,1448392817,367,1,431,2,370,3
  -1801222905587007845,1448392832,367,1,433,2,400,3
  -1801222905587007845,1448392846,373,1,367,2,345,3
  -1801222905587007845,1448392851,416,1,352,2,345,3
  -1801222905587007845,1448392886,368,1,376,2,377,3
  -1801222905587007845,1448392894,363,1,350,2,423,3
  -1801222905587007845,1448392906,347,1,411,2,353,3
  -1801222905587007845,1448392917,383,1,345,2,411,3
  -1801222905587007845,1448392925,368,1,417,2,419,3
  -1801222905587007845,1448392938,372,1,348,2,432,3
  -1801222905587007845,1448392946,360,1,350,2,379,3
  -1801222905587007845,1448392957,360,1,365,2,366,3
  -1801222905587007845,1448392965,428,1,398,2,427,3
  -1801222905587007845,1448392974,416,1,395,2,392,3
  -1801222905587007845,1448392998,358,1,369,2,434,3
  -1801222905587007845,1448393010,424,1,346,2,427,3
  -1801222905587007845,1448393017,352,1,357,2,420,3
  -1801222905587007845,1448393027,363,1,397,2,434,3
  -1801222905587007845,1448393044,430,1,377,2,429,3
  -1801222905587007845,1448393054,355,1,397,2,365,3
  -1801222905587007845,1448393066,354,1,367,2,377,3
  -1801222905587007845,1448393077,357,1,383,2,362,3
  -1801222905587007845,1448393083,372,1,376,2,423,3
  -1801222905587007845,1448393094,427,1,431,2,433,3
  -1801222905587007845,1448393104,360,1,376,2,418,3
  -1801222905587007845,1448393112,379,1,414,2,424,3
  -1801222905587007845,1448393121,360,1,355,2,348,3
  -1801222905587007845,1448393131,346,1,424,2,389,3
  -1801222905587007845,1448393141,360,1,349,2,374,3
  -1801222905587007845,1448393150,434,1,419,2,430,3
  -1801222905587007845,1448393158,392,1,421,2,427,3
  -1801222905587007845,1448393165,357,1,379,2,395,3
  -1801222905587007845,1448393179,423,1,401,2,370,3
  -1801222905587007845,1448393193,355,1,379,2,434,3
  -1801222905587007845,1448393199,416,1,377,2,353,3
  -1801222905587007845,1448393212,422,1,417,2,429,3
  -1801222905587007845,1448393220,372,1,359,2,420,3
  -1801222905587007845,1448393232,354,1,431,2,429,3
  -1801222905587007845,1448393240,352,1,374,2,429,3
  -1801222905587007845,1448393250,400,1,417,2,419,3
  -1801222905587007845,1448393260,389,1,394,2,369,3
  -1801222905587007845,1448393267,433,1,353,2,362,3
  -1801222905587007845,1448393278,376,1,369,2,434,3
  -1801222905587007845,1448393285,365,1,373,2,428,3
  -1801222905587007845,1448393292,376,1,411,2,425,3
  -1801222905587007845,1448393300,345,1,348,2,417,3
  -1801222905587007845,1448393308,372,1,417,2,392,3
  -1801222905587007845,1448393313,395,1,430,2,374,3
  -1801222905587007845,1448393325,432,1,392,2,428,3
  -1801222905587007845,1448393335,395,1,366,2,419,3
  -1801222905587007845,1448393341,352,1,376,2,374,3
  -1801222905587007845,1448393349,392,1,350,2,417,3
  -1801222905587007845,1448393357,372,1,375,2,350,3
  -1801222905587007845,1448393364,350,1,369,2,359,3
  -1801222905587007845,1448393370,434,1,421,2,417,3
  -1801222905587007845,1448393377,361,1,350,2,434,3
  -1801222905587007845,1448393385,433,1,359,2,380,3
  -1801222905587007845,1448393392,366,1,345,2,430,3
  -1801222905587007845,1448393400,397,1,389,2,429,3
  -1801222905587007845,1448393407,374,1,361,2,370,3
  -1801222905587007845,1448393415,371,1,350,2,427,3
  -1801222905587007845,1448393422,391,1,375,2,353,3
  -1801222905587007845,1448393435,351,1,364,2,398,3
  -1801222905587007845,1448393446,369,1,393,2,421,3
  -1801222905587007845,1448393455,382,1,397,2,346,3
  -1801222905587007845,1448393462,397,1,392,2,429,3
  -1801222905587007845,1448393472,355,1,397,2,424,3
  -1801222905587007845,1448393479,363,1,431,2,353,3
  -1801222905587007845,1448393486,400,1,414,2,419,3
  -1801222905587007845,1448393492,416,1,352,2,427,3
  -1801222905587007845,1448393505,428,1,395,2,396,3
  -1801222905587007845,1448393511,396,1,375,2,361,3
  -1801222905587007845,1448393520,414,1,401,2,432,3
  -1801222905587007845,1448393527,395,1,379,2,398,3
  -1801222905587007845,1448393533,398,1,394,2,430,3
  -1801222905587007845,1448393540,375,1,434,2,418,3
  -1801222905587007845,1448393546,382,1,425,2,419,3
  -1801222905587007845,1448393552,351,1,382,2,423,3
  -1801222905587007845,1448393559,351,1,395,2,430,3
  -1801222905587007845,1448393565,354,1,391,2,421,3
  -1801222905587007845,1448393572,360,1,389,2,368,3
  -1801222905587007845,1448393580,357,1,393,2,421,3
  -1801222905587007845,1448393587,349,1,422,2,394,3
  -1801222905587007845,1448393595,357,1,389,2,414,3
  -1801222905587007845,1448393604,365,1,429,2,362,3
  -1801222905587007845,1448393610,360,1,365,2,370,3
  -1801222905587007845,1448393619,375,1,354,2,432,3
  -1801222905587007845,1448393626,426,1,356,2,399,3
  -1801222905587007845,1448393634,349,1,350,2,417,3
  -1801222905587007845,1448393644,374,1,429,2,370,3
  -1801222905587007845,1448393651,368,1,432,2,370,3
  -1801222905587007845,1448393660,363,1,432,2,348,3
  -1801222905587007845,1448393674,358,1,428,2,361,3
  -1801222905587007845,1448393681,346,1,349,2,354,3
  -1801222905587007845,1448393688,375,1,371,2,345,3
  -1801222905587007845,1448393696,371,1,349,2,421,3
  -1801222905587007845,1448393705,363,1,428,2,418,3
  -1801222905587007845,1448393715,426,1,381,2,400,3
  -1801222905587007845,1448393722,389,1,428,2,417,3
  -1801222905587007845,1448393731,428,1,419,2,414,3
  -1801222905587007845,1448393740,347,1,395,2,353,3
  -1801222905587007845,1448393747,354,1,374,2,392,3
  -1801222905587007845,1448393753,395,1,418,2,353,3
  -1801222905587007845,1448393760,346,1,351,2,433,3
  -1801222905587007845,1448393766,424,1,430,2,433,3
  -1801222905587007845,1448393772,368,1,396,2,432,3
  -1801222905587007845,1448393779,358,1,419,2,421,3
  -1801222905587007845,1448393786,352,1,392,2,393,3
  -1801222905587007845,1448393792,401,1,429,2,421,3
  -1801222905587007845,1448393799,373,1,419,2,371,3
  -1801222905587007845,1448393805,349,1,366,2,419,3
  -1801222905587007845,1448393810,393,1,424,2,392,3
  -1801222905587007845,1448393817,361,1,430,2,428,3
  -1801222905587007845,1448393825,430,1,345,2,353,3
  -1801222905587007845,1448393833,361,1,394,2,377,3
  -1801222905587007845,1448393841,355,1,369,2,344,3
  -1801222905587007845,1448393849,355,1,424,2,379,3
  -1801222905587007845,1448393856,389,1,434,2,380,3
  -1801222905587007845,1448393863,376,1,380,2,370,3
  -1801222905587007845,1448393870,355,1,377,2,359,3
  -1801222905587007845,1448393878,414,1,422,2,356,3
  -1801222905587007845,1448393886,395,1,377,2,359,3
  -1801222905587007845,1448393895,424,1,420,2,380,3
  -1801222905587007845,1448393902,358,1,360,2,369,3
  -1801222905587007845,1448393908,426,1,356,2,401,3
  -1801222905587007845,1448393916,364,1,366,2,421,3
  -1801222905587007845,1448393924,360,1,355,2,373,3
  -1801222905587007845,1448393931,358,1,383,2,364,3
  -1801222905587007845,1448393937,368,1,431,2,419,3
  -1801222905587007845,1448393944,383,1,377,2,392,3
  -1801222905587007845,1448393951,411,1,367,2,417,3
